path	sentence
34895c95a4f28bc1de38c1dd854140f45f25214bfe209570289efbc63fb45a777f1620417b478c79655a62b9d060576885d6176aa5e1c88d9f1643fad0a6447f	Hay una niebla muy espesa.
df4c26951239e302b8ca16a8112b1697e0be2b7c2f348a57be31dce06446d264d539f9082a07e86a23ff16aef1729fd891e35f466d09fe1f78d3137349518f4f	nos ha tocado el gordo.
e9ef6fc9a1880583eeda2e52bdce32dea1e829dcd3b93a308d5879602b1dc755964d32b9f6b175396ef5c26403daabcefcf979383682133daf5bf8846f861ac7	te mando un fax.
04df695b6ed4c6899c6b6e58293788d186519559c403ee971d388f2e8dbcb7543a1611bde37c6f9a984fb16f400260a20c97d02c604f64e4059c3c44bc827643	que ensillen.
49fccd6ad655dadaaa800a799f8b59cb3249359cf12f91e7973c53fa3d27eab393913893943827e69af7505131a69e6282961cf069f0d640dd4ec99ff35fe027	Y tú, ¿de dónde eres?
feffbc8dcad8e00d6564051cbb23846d37aa4f0ee7fffbd7f40f3adce26539e9fc95e106a93d02040de74f8b1ca2fdd3ac96d748194f48aa84ef06a10119bd2d	lo siento, Estela.
1a372404b96945530fcfe40def92169eb4f8ec5d155831582731e826d8523d406b62270679ce2d1cf5b451fe649bd678af4683415e380436c7b01aea71d2dd16	ahora estoy hablando con usted.
3be57490882cc93917cb093a7030b62656a24a43b4b4ba210625835f9767e795ae839509785dd3d79d3225b31b0394a644b7fdc8d7de9a49c17edc00222561ca	Me das lástima. Adiós .
10a1f561187191d90bf09e79e8eec7e74450eb1c9300978e8e6ec608d2eeba608e6fa7f030283b62a01459085877c741d6df57b45d2a11269eb6c8e6d203aa8e	la vi.
f2b1d1e2d896d7ab6cf213a13c0e2bce84910de087ec307b5cc707de58b1758b440e0275e6393e4a6bf3a92b288860dfaa92f898adf30e67a2c30059a4692d5b	un príncipe ruso.
fd73147e336ab8c141e14b769630601c87b34266868a44492e90b21122c37713439d409d70ac7b8faebf103938e3944478e14ea0e99209f8fbc6a6ec90ae0f5f	Uh, correcto. Permiso concedido .
8ad326c60690f6bc005c7a263689cc9aed01fbb794aee19c1638f047f6c9ae09bcc05f8daefdddbdf623a6b31c717e848866703ffcf60253284704bdd5a5901f	Tenemos muchas ganas de veros.
383eac0c081da7363aeb3563e2d0e70f1e3a1d499497ada442011030bd9a559efce1d3910232806db49be6324f757a0bfe7ccfe0d20c11bc0e785831ff6f9404	Cuando marzo mayea, mayo marcea.
01a9d2b6cd95f2b03c38ccc7c30094178fe42d40ac80195beade11577d1f1e441c031c2a4600e12093aee74d7f130dbac5e1c39c456cc5310afc993deee513d8	ni gafas.
6491e3d654f3646ff5deb1e8ee1948ea81057f2351b892086f9093ede313d4dc59a00c2ef6ae76654d23fefbdee67cf29bd1794ca72225814f159db9403543b4	les quitas las patitas...
d0e8884100e018e7a2ed1bafbc4dbb5cee9bebfa8d5e53edffaf2a610bd29a47bafa196601cf23dc6d67f597af104a3b41b74cf4e95290d8dfaf3583f67af13f	Ha sido registrado correctamente.
6b9cc232e681ff3592cb6180653023b17fb6e618d851de0e409a71011f1e380b063d399053c0c4952897bc943b42c56f97c1084070fa3f52c0a4319ef823e94e	es que no puedo.
a962f3b85f11e52cee3c1f9b7adabe210d292e5a80b0786682b8b995a2bd100873f52dcb4aa3828827fad28c0cb6c0a2633849abad5e1ec2655b4cb60e462010	Quiero montar el pony.
f0fd789ee0e4f71cc58067ee5871b2b7a0f5852963762dc2c6363fbba191925479ea70f73224283bf5e708dddde035b0661353cdbcfb27c985cffcf18b68ded0	¿Os gusta el pescado azul?
4ecf0854d220baaf123c3b6852f07a1bb830cc5612a0942a43b8ada833b0cbc6786608cb991c0c493fd709cebf756b091dc382a9a3f79e044c5c742bb8f39622	al menos nos estamos riendo.
593ec1b27973bc67063de7dcd94b7a6f20ce7e0c5e9183afff95afe6e63979804221315deca1a438143504327287ebfe15ccffb986a679e4e52f954163c0d211	Ahora todos se han ido
04517408ca36e22de7b3677e95b6cd02d870cdd957ebff259f6774f4b27cdd415fcce03b95a8b5fef5045a59af404379670010fbe6aaf7077b6453f8ec4ecc6a	¡ me has mentido!
728e01f271047d721783fa0fadb1b27f0a3a6a81829cd7b92618efe6e394eb8053e25a1a92b43e75921773a8c5f0cad5877755c8204f7c7118be99ada960d7a9	eres completamente transparente, sin dobleces.
49f4bcbb26be91a6cf50be5127af5f71262fd053da7850ad7d7b7cdad0db3aeae753b5a8b0e1d5f6dcba87cef8729617b43fd0308bca048dc541ea740d2b0fdf	por tener la parejita .
304bdd8ba80b708be3a47c813819c4f09a62e7d6aefafc5580a298523ac548bab988209fa37d2bd2805cf44560ced27c0894aab1237f8267eddbdeee149e94ff	dejaste que inutilizaran el transpondedor.
48a04d0acc11a2e732895f163a9cc34fe62c0e1aba913c1684ef39907df690d417ee696fb56f7fb141761b9c0ea8b0e4c4348296c1332303031df46ebf3bbaae	vale, me callo.
3651f989b682fcd066497afe57959929344a4cf8d76a4085bf1cb2c7feb7c94b94b5242403c88d2e70ec4219c941b30dcea7bc5a327432573d934bbde17f9d74	si no, te puedes equivocar.
91153479bae9c073d7ac87be2cf2e4b60737bca430074c6f552c2eec0b88a28c87fa07ca52192799b7e92bc7378b9878f1199a67039659e7ad88389b1d3389b8	ocho nudos, viento de popa...
a4d161bc7a568571931d582ddcdce0dd5f3a61cbd4ef7661ba0c11e24c1051892666a3ff0d624a5b94f713645c104706de5ea6e560ea60d32ed6be072d751c18	¿ les has visto ?
df52292a426bb304225101089b580af4c71d6524e1d286942c3bc86a8b6d83344b152a6c72d6105fec80c0b0871c9ac0268aa5e896d1d7cc15e8d19f6afbb677	capítulo uno.
38d9593cc2cecb6754d2483d8b4890824bb3413261d9a9722c18aa386e8fe5585a80e2574ce9ffcc174adf5f595b53ebe552dd8005662732e69d9e09c10216c5	andele, luego , luego.
7514927bf58f9257cb7ef319d4eaf38be9049eb8faf42d2411245109a0051a1630c7fa030532ee3c4a3da0294b38727d54a2766f08d99afe8ec4d1b3e4b3ef5f	Hay una niebla muy espesa.
4363d9a7e06fe9d76902df1f34c2f214d4bd3aaae190adbe8ee7d71f1ec7fdc2ff51e33cc215a6ec3268936c8a667ef0d817ed5b141ec512cec1391518a9e5aa	¡Me duele la pierna derecha!
6194d1bb274cad5ea9d8d81a9bf61c6e1a6e4fce3c75df4d025cfd4af7da5c5b804319e1efd1963eea354e4b19c141ba3131673f7037f0ca56d8071b6229ec1c	el diente. entonces
8b8f2e12530ac592406bd58ae288cc8b4111152f333bca72ce3c9d22b6c47ba67ff165e8f6b5220ce9df03414dd0786fb36c6154a00f5ae53f8a12b785bb97be	tengo veinte cables de colores
ac7ca1cf82ab933c8e6ac4209326535725d14ed3d9e133a55df61d4465cca565a571a53c2e100464a86f3db0f49f15783403c926c7e675a91dab97f66814cd95	para hacer un brindis.
b0305d7452e82f17788e11d64f22954872cf2478d11c2c5d1f48e1f09cd1b38f6add42f57bce56234d6139e9ee02477086eb61db8e288a90ac4332f5d8142514	no...
1a15efedebed49c0642462e7b8e8e3860a96cd46521cba1f8e249840aeb3a52cdd35a82058e19d363dd7fca5b6dee05000e93b0e8d0882e55f03b03abf5e9c56	Favor con favor se paga.
87b9c590e88b0e933de0412efd6c31fbaf9df4d745258ef4df7bbd03d4b2e9e6f26036bda06679e5f78725d6b3fd31926c5ed5778032efb74edd980aef80019b	nada, nada...
209d6ae891c24e4a3778fc694b2eed57aef04597de6b843f24e020c8b8253f84fbeacaa2d62b083a960ab2dd0d921d6db3832d3b5ad6b86913f6849c8ebb93f9	mis regalos de nuevo amigo.
1c6019ebbf9bef17e6ebca6b095cf65359abf2aa90a007ddfcaf9d63a1bc9795ec11ffc64d8a7f7fec2a9f7fe40d5248e77d202aaf93560c826dec01989a363a	¿Podemos cerrar la calefacción?
d3daefa071fa6e98af7dc2618199f7d407b1445d38842644adc8b2368236b667b1326022bdc5a9a7859407b8282ebc8b78ddb3008e5bc8e21afefdec8dca0c6e	Mi hija ha hecho vegetariana.
e55113106e06df67a047b601337ffa52260ae88a35dea76f693ec23a31a78e428d4ff55fbe8326769b5be4c7e346a1928366caf5dfdb17025ffb0b9726c72890	¡ Cada vez más grandes!
606275e153da48549a3871a48dc9b8df0fb24f298f27fcb3ac8c960a40b03c98c83067f741d5535371e6111fb6e01a1e48ae908f8ca458594a352d08e69eaaca	las arenas de Yucatán
de7bb2089a1372f18bc906461160e721e7ad6d0cba4eddbff20884153a17030a248e43d65fe9b5fb520eb70a13d4b5daa98809d866f37d1db2c7e093f1caf5aa	¿Qué desea para merendar?
7db9379d2e1633df79bee6431aaa413d8da09ce6482ccec93b5024a0fdad0366b93b13196aa6d8e2e37b7dfed33be8a62917edd2a4cbfbe0c0546202cc88dead	Voy a sacarte de aquí.
7c29254456b283ab555316a23502aff21b5e9b44a9f522d18b72f93cb6afaed6d1153f7527b456abe942797f23ca1e593036e5da09c304c6eedde43e8fd7f124	¡ hartas leguas, señor!
e21add26cae92f65a8189136c9213ab8e076c3a8d213d7b8981106a089bc2e876c000b31c79580d48c292789a1b3f0f34ac5b5e6e080361c1e3d37e6011072e4	¿ qué dice, señor?
5c6b99ff0fcff1282bb37977aee7b9e3cdde08588ba6516070f3ab7fc8156e8bc77927cd7bf5ae1ffd10403030f71eb688f0a081397f82e5d48e34899317b749	es una idea.
cad78be5891557c190cf674c904627871fe9e5dacd73ff82670f08c31aafc01e5de10367628f01cd622ca74b55fa71bb4a3351d9d989c1d419ca614dbfe6fb12	pues me llamas con esto.
85b6dfe5e73a03d341403f09f5828484161ff25251619270dbef1f4cb75e9f9fb4aa0d664e600fd2f2eb0393bc9711be41b8d1e21f37a607c2038c1143e2f2d6	Yo pude haberlo detenido.
a67f4256c89ecab79639cc342707481e620df785215082c978e33dc6e3fb6ce4692292a88953760677fa880148ea6cd6ccc15095616c8a486478a29efae7feea	Mientras hay vida hay esperanza.
d4db4325c7b89435b399cced6236d195c9eca6146b52d350a8ce3fb943c93b2821ef4e014520b664c05c52134a8c0daed4599c91efc9ee2483eebab1c5312e30	el horizonte relampagueaba.
180382f7fbf52d59cb52c1ce11fea6896e9f4917b3eeebc4224bd4bec9848f9843958a4ea9342a8774da2f6ccbb79db2e1744c05e1b0f062643f5c7eb91e63ed	Mi amigo es feminista
2705d010e6b4743806ca03774ab74e2ab66d6fd0dc1a9967197d200320ba4af6013b6500878312fe33acae57f9b024eca552cd33fa117f3530cb3e9a79f75971	había gente de toda laya:
1bc04b2989be5ef629f252dc8e289dbe88816c67f506b9db1ee8ab88ab733b91be4780101a84ede9e4f925f3e8099ed62df8d2b15445ee4be1d1bf94b4f72608	capítulo siete.
95b601e886b623ebb2e50a07fa634f3d8e3e4250fb2377bf5ce62076268cc93223d8e723fb034becee2c878ee6eb501a31ff20f99aac212ea5148fff40b7af5e	Lo que no mata, engorda.
778e2116549d3705a5c136daf8f1242b7107da7243e2a293156ca726e19538a3d8081747990f4b09eaac5840605dc39d5d59afc81dda65c22870fbcc85541716	no lo han sido.
0f9cc555db1545475f05ee7cdae3ba9a95084350c42230f23a56b709198b96a4807d9c80273379909ef713e3a8770f433d2229253ccdf3b3f89c2986f283f5a1	las tendréis .
b7740b1c525fc7ecccd3bdcc3ebbfdc72303ddd56674f560d19661fe92e25a72808fed027e335d95a45641364e2ca9d183df5a05ef92a754d4c8e20bcb98bd7d	Ha sido un accidente, chicos.
3f6ea2f821da4ecbe810be16ddc3d140ebe9725467f033cac9cab0666103d2fa9fe5b428f295f5f5c6529603e9383399cfe98c1de83929ef8bf54b07bfdfffd8	es la segunda parte.
392de1c336a9dcc91d67cf55f40a57cc2d6a6f71e9286898c2d74955c6ec09374955b383f03d000d347a6ee08f144c91d34479ee48c6d6f4ca124056ffd20d87	¡ oh! te da calambre.
cd6ed88e2b4722bd187efa599d643ed97359142c8752f0b122783f37fbbd3bafcf7a2f187a0daae6eb75618eadb2d2f9df9a7edb834010c7e3840bbb99095ce0	Muchas gracias por su colaboración.
682f643fa014729864860d674163e2abe999592313f9dc833d5e5064dc7a228efd552cf061c09a82e904fb033839fbd19e784ac99a3f3d9b8b4bc42bd10016f8	hay que operarla.
6b8116b36219063e9b32712ee6b1dc43c2003eb8b6d337affd73f94bf63d9b4a9d051344138b1af2e8dff71d8f04f201672df34a9cecea5418a954a27b52feb5	en un radio mayor.
9fa2b509e9fdc76f19847235bce66d22ff43987a10ab20de3996cf90c23c02c380df5c7993930007b9e9aeef13f9f8ea461bc0ce5dbd7d3dcfa7b0b3e3ebea86	pero... escucha, Roberto .
b7e7b49c7526226a7b7d57a8f235b4d76410ea9de30605c4b4b4f5d442f840db0e2cfbb5a3d72d2c48886792cdd375a85734a9a284bc964e64a4f3aa9aded4af	capítulo dos.
605fea6c7833fc2f6048111d15ff2e0e0fff8dd8e5ebac38f916b67c7b69a1cb690adecbc3b3829ee5ef3a0b98e4dd4302dae939e8c2d3e6d180a92291b68eea	eres completamente transparente, sin dobleces.
4050a4072c5cecd9c7a2dd78ba17d3cd9e8cc53d6cfd774de56ebf1e2ed54f439f7b3fc494b025ce07a25dbaa84d0c5f187163c291222175c193beaa1d9d6946	¡ uy! lo siento.
79ef45de27763fb7fad4b9dc9e0b995968eed84ce6efe7f20f280ea20ffbeb332747b56b35ab5377e9edde6b5cc8c7d813c308a4a37302c075f2fcfeba1df3d8	Qué ganas de hacer vacaciones.
0d9fd2b798c47822d997da5b7fb4f5ec4b41354c4bb4cc23a1c14a3cce929232fa2b0d941dcffa670d130d761ade478a7e0430ffd43be43fd49f325a16b64062	¡ No aguanto mucho más!
19fe0c282c0f59e4c1572c6121be993dfe4e9758ad18668760252e6ce3aad7eb774df90337cbdfcbbab9a9cad95b76f96a4b242f0d44042f7c0fcf72756512e0	para darle las gracias
bb5d381b39c089f28a8070e395f414b3842a2f9bbd5dc794ab7b3e217b5d3b61cc2fcfad94cfda594e0083439f7afaeae7d25a622912500b5d82edfa2f467ab8	en las reconciliaciones cobardes.
e5c2279f8f3dd726a81d49f5c828e9074447a36440e5c7bb25017ee429194a1a23ba9667e17552e18c571322020decdc405ad8453c2354fd716d096643088aca	Alcalde tonto, sentencia pronto.
ab470cf477e9936ad68ce44524a81693db70e21a4897c34bdcafa07d93da399d371e06593c75a74adff5a4d76131664012808cea00e9546cb6387f1dd68d82bf	pues los reparto yo.
fbbe90de81d3334ced1f2b1f9883872a2736b6440240ce0ab43f7f788afad085e64368b343222e80eca254a488d21dd21f0f93192e170c29584dd90a8651d0bb	Al saber lo llaman suerte.
c446d2ad0ad3414f9c99ec05324461d320ca0dd6d2b48309f3bb4871e3a8845cb276b1110c7bc6a799b22eaaf2841ab13e30185a8393386bb03a9cf0cdc7de73	No lo estas buscando bien.
c066cdbde756f7c331bb540a659dabdb7b9e9c8650f6dfbb4150b9b89fbaf160088a0c0df17504ba1b9865df4ac983978b0eca19e87b37386a55fa28d4a3e6d8	una de ellas somos nosotros.
3fd5688f97d210cd5a3cb3975619995e516986bbb272ca4456f39ecee9c11f79d91d55878c6a07e8ba150b1c1482edcdbeb2da3f755d30658d5e58f1cca7f370	Necesito tu ayuda.
39fcbecdedf11a44b43b23540b93a7302ee9526a560691cc5a32d5a2c7f80ad88ae0a4bb20b4dc54c1e94ebd933cf764b02f5f13a43e842f6a9aef3f361d1e85	Dos estudiantes encendieron el petardo.
661b4903008910acb585ff2e4ba4a83009a07b768359a4dfe819ff6d263efa501796d2fd8031814898aec70b3c9461cf599cca55b9e4f7d4c3d9ebf196ed7a55	¿Dónde has guardado el peine?
499d9ecae48a209148680f954ed3c7f673783a5b75fad72404f6b037a71f9ddd3af65ec502360f7cabc5575478edc9703b295bc315ccd8a633f01a5e1545c758	bien. ¡ suelte al chaval!
599fbb4a3866c7b63d4e9c6a3bd4a2dc897ca23b829249ae01c821576bb15e8442537d675edd06bf19eb6b3f4dc80aaa71273d993b85d6205bfaa33eea618d7c	porque no es contigo.
f3d3d84ddc2d953e4b0bfacf0b94d22193aaddfe8deebfedf2d83e8a404c28721414bdeb7187875a79438b51d4e8607470be9583b64491d57e3194be5335aeb6	El mayordomo era el asesino.
f120536619f7fa5a117ed0dd7fde8fe06f3ee502fb73c458b36b03edae6f67b55a9ae75d145f590eaa0ee88fa24fc02f816b8e472f4e8356e9ed81c19bb1cec3	no es apropiado.
3463dc9f6ee59e5039bf1655ed1efc5dc9e8e0765f0cf0db319f9a15b052a65a4d057eb7bd2a71f2058726bc8c8cb094bd845f927afccef15507d71696667b50	pero si notas como golpecitos
865a15e9878632cab09788759427e6818de1ac8fe3251de5a1f7f4b7b46745b4f2295f24b608fce216e58cb4f0ce4b55537dd5315845ef196ca4b6ebafddf290	capítulo veinte.
757d38ca6d62e43a8911b6bfc5d161e96922505fbfaf9ab17666d2243b7540738d9d8e9d4f4f0fe13c6fd17ad8e376883b53b50f7a36152f36a13c38ebc71d13	presto tuvo corro de jugadores.
50037444be8257a6ede07b52ef2b8a95bbd8bd98c889081c079ca28d2ade0d8fb1f57d7e3ab83688ed3094213884eda01e8fbda5b14416dafcb5b76106dd8820	¿ te encuentras bien?
42d1f6c2889ffec0036e78f7fd1635897df776d9e72c0f5638607588cd9eafb5c7cfda7c9ede3c39807233cb238833d7fdb1a7227810dc73f9837ff9386c0172	Pude perder mis globos oculares...
d796196d2f54db66eec515960a7646bc1605463d6f2b9658f1dae436568395a583b9364acf53ce51354a9566e57dfe7ea4abb96db9dcdba2e734a0c0a746e091	¿Tiene alguna alergia?
7f94164e63b9e6b2f0c5660ba7d208026f6f9fd63dc9efc0563e91ec2f7d4cfb0d7d1babc880166454ad3dcb02dd86d140ea3281fa077f2d6f16e942cd1e0559	Muy bien, en marcha.
a1dc83bc65ef67f47bb36befb7e6d2c141a5b6dcceb189d2b9c98343cee197517a3a923447f885bc3079af81128932c89f6e3b48c7c6bf8876af5343b4477da8	¿ hay una chica?
42bee39b17f8941a0c4a06464f222df00432d848ef7dc1a0a4a88f3a011bbfdbafa1115cd12dc1cd2fb31a387715ecde3231bd34f1371f7bed1fe3d3acbd35b1	Millones de euros, hemos perdido.
37ccd0e00de79f191adcfed44b562dcc2f961f4cfb73e3594405778eba246adaa53ca1a7f5796a2d779f175cdc8795c5901a338104aa0f2451704e505dbadf23	tiraba lentamente.
f844eb9990131478eda5eac153a0080f2570780cf34c5844dc0a18e415a9b48d1fea128fec3f431a46078965d93356a3c4d8e3447733d3fa9b8c3027a43a35db	Era mi sitio predilecto.
e0eba8e2a3ffd1c6567fce5f680ac6215a05357a6d440b373e39cb971f91795b034ee3ac352e6ee2765b9f522d5116e6dc13e83d85c986c591b0f1e559793805	¿ Qué os dije antes?
17b2b13dfb11a8891a57aa1d8ffee2abc22b09a312070a227751f5f90a3af31568ccb54138fd8dcd796334618c13edf5485d49b6e01679a9d2abfdee23fc02da	Saldremos en barca, Eduardo.
c479472d9928ae6714f2572df683dcb3e4c032efe407504aecb65078d4cd02565ac5bf9756bdc4728fc94e747bc487d97ea58e04a85152a14cbfb15d1eda5a02	capítulo veinticuatro.
25705b584e404a85480a12f02023e767667549c308b732f73ce62a1d92adc5162231468d8d9210b18b02338a0a9e69165fea67e891dd8d09ff7b5253bc347c96	¡Son interesantes estas pinturas!
6ea5e9e44c28bfe74d47787648a62c8615066cdb4211574955b1cfdce08406489e4b61ea06b70b4594a979d15d5f3a79c4c0a43cd3a64a7746cde1be6ea8fff9	yo le interrogué:
68189b74fbaa5ac864fc49d0092595fcf3f9486a183718cf400ccb938831adf3ba0d4bb1c90e9955ec0d9203dce4fbfb20ebbe0b5449c8479135b2b02a5c61db	El aborto es una acción.
7455a84fdd44e3bba1df7dd19a1c37fb5ab1b7a89da2f50c2b6049ae8bf40cd53ebd0928dc8c670f48835b6190801acf34a819e32fa573332ea2a2ae8bd30be8	¡ todos al club!
60b7945af3695c8744616e627b994271e3e3af43ee277c8677546090e4020e3b2dd661bbf50a974d35d060f6427cd1327c41f73740a45a46add602318570a095	morir nos moriremos todos.
d606282be455d061ae9e5acf253338f0dfa0df990f7de9156384149a73d75fa11c948e0356634c553909c1be43458177a0e5a23015c6b31165a91c59d89695fb	¿ quiere hacerme sitio, señor?
2dc75e7faf2fd5458501e06b5a0c7243f4bc42d9dc844176486a7b9ab8d344f99225aa17d05bb3105cd671d133cdaa703e9883f51c6f3fe9edb84689ebca3e17	ya. esta noche .
5869ad22a9ce50fe1ed67f4d8dcf8c11d5782b4a843a7f8e2d68a90a677d669773ac50c40d3d58cfedf4573f1984347808e22eda499b06e87905c9c86ad9451a	bienvenido al futuro.
b1ba40086c34928daa48b8624ed3e6f7de3235a68e743e5429d6191882e9e3beda1e19af984653fe70535f416fb30d75caa7ba5f4e06b51e9411aeb5f98bf767	ja? da.
4f2105a6ac6c2946dc19abc9131cc0b7e8e94a622d3b5f0d81174dd5a82ef378bd8378a72faf13c072ddf3b639789051a43b1bd8f35570891af487f683592577	te estoy hablando, fantoche.
e6f961c7e271e5e0f0020f5c2d7c538e3e377dab327bafda7e66375c13626933570904ecf3153eee0a19d43950096c48b35320bf217fe5c7ed700efc146c267e	Cuanta más grandeza, más llaneza.
bc1032411f39c05b27539a72bf1db83ff07431416c0821a3d0be04e6f3bcbaa849ebe18f972baa4a19539358fa4df4361b72f721f002307ac7473e467256de3e	¿ dónde haremos parada?
0de4e46a18a875f2eb06e6775d940b5bc0072f81f8c35beae0c03d8605c9dfb6ba9affc5e9ce21045047b3eb83a4fb9da9ee493e7baab97b5d8b34368f8150b7	estoy completamente sola.
0a918ee309ce8b97fed63ddedf42a66ebb418a894d7207e7b029340da2b2335a5d106afab048c483431b7687f0723d668e08d5bb5e54cbb9b0e68d9947b1e339	morir nos moriremos todos.
38474cf389a9c5864c3f01f156147659a3ccfcc15b9d027e1f31c64f4ceeb3d261bc7901d6b8d174bbe1289d4e0274be809e44c2c2a3001b08abad85fc9be907	¡ Protege tus ojos !
6d149dfa381036c9667b94367e35bbdb7edd497d35e55b8629524dd8ee0c16144e0be9b3527e4c079183574eacfc9e89f4682609259d26d6d056f2084b2f01f6	¡Cuidado!
399717b0c114e58ba8e6615e55222066047c5aac1858f592db3dfc25ed1849402486e6ff2460e2803668921bf89fbbe2e183cb95a0115b3589bffd3a3dfec49b	Vivía la gran vida
f9ad062d2655a95ab5cf986aa8b6348bf590be76270da2f97beb77a15e7ca839e4b2333950002b72a7b8bfbeeeb066a8c81c8f5df65cbe020ddb66b6ee0fc1c8	¿ me estoy muriendo?
b2a23977ecf35115c8410604e61ea9919bbadd29b0a39bd2f7d9b48eb4d26e27ee0b58d2b745bef1c7173f5f68983ab52218f1bf40dcd6b92ea1460655684b11	¡Felicidades por el ascenso!
db935a7072936fd509833050435f5e6aa3f631f5d50dd86753a9262c0089cb1bbc3ef37487ccbe632f0309bc1c5102a671ecdc1bff8c00e6daca903e4eec9751	¿Entramos en el mar?
3dc259bd2cc8ffc67787fe310c42e15cfd1ab8459943e543faa6fcd40294c3602d1ad1f90400c140e77c5b331bf12ec4d3c2a117edbcf4f682d3e20fb96a8149	ella tiene el mismo derecho.
d08eeacaff42ac97e0666437bf680d294631feffbe5a9d53974fed7a78fab40043470ed73bc6abb1100177e82384afa088c51fb5c8e6d18991f2b463fe17da07	el tiempo que haga falta.
bcff4d1d7116a0654cca0337c96a6e9b2363f3d8cbccc0fe7563f1171010cf3ef56503fea422d94604ec0c42ddbe0cac3bef7940b35803230176e8a14edd0bd0	¡ señor!
a3b429de80516761b0953346a0808163718bc27e2f8ed061bb3df1a10097e4db702e06cb6d13e21ef06d00854cbb4e930d1d5c87fa040f1b2bdfeaa066c0ea7f	la madre que la...
1ba7890ba7789341baf5034cd0e7cd87ae4d7b32b1fb948833909a65bf1e994d713200f54b8932dc0462795e2c1a7b778636ab6e99ffb6b7a8c7a20ff5dc73c0	Año nuevo, vida nueva.
5d14add677da44e90764293942c884b650bcd11008809b2a458b30106ffe4508a4f7d8884b395049efb4c083253a01fc12a8ab4b5d7c7377439e4cf033278a17	donde esperaba hacer un alto.
0bf08c279220fe936b3028d82a288df8ccae4e578997437acafc250c8d810778fe489b60e2ed4c10f95900727ee09f8b1fd299fe5d434a68d99ad99931b9bac0	ni debajo de la cama.
d8e14b432591714b7b886a0f35ce42d7f2fbe4f4d5c78a8db8352e7a3c64685b2a5ef758cd04752741ffd02b90a993424cbc509ee1dc7702efb6fd7776343815	no tengo ganas de bodas.
8ff92ddcd5d881ced05dcb118f409e8595c509e7b70f5f4538b3f448d945b5766c203afdeca18ac46c57a05ea0c6e24f6080d080f9da50c5cd2db82d0c7e8dbd	no, es como un...
eb0ab6fb29895a62d9cb64facbebd4a02f82652902921bc6f86fa94ea53f1564369b4474274a2fe07e3ae757380af7c0cc4df3d94665e5a9eedd79631ba39757	no puede ser, mi amita:
ded1ef4f77d269dc0e2125d8eee59bbf14b2b1ca2de8a10c57390629b25ce68f8617d2104cb4ca1d06d5d3d04430c04119335d16cb252b91b1ef20ac97a6fd8f	volviendo a tenderme le grité:
d3e5897b23a195459a863f47dc7c885badd6a3b4512d20a74a278714383410ceb8b327d6a798701dc3f4f16ad432370a1be0e8397705d390479893213f99ec80	ni un comentario .
9fbbaaef155df879163f7046b3cce12bebfa11cb18d4837b93e4c1a8c112130ada8ec8db1ea117c660d31275e7ab3ef76ea29ce538769b5ddfbd94a1b01fa431	Bienvenidos.
5d84df1fa1d9b86270be7d8977cb2d687d11047cf8f037e1fe058224b8db59b94fe41728addc8df953878911e224622909910fb0bf88b9233503c366ac609ca0	Julia quiere estudiar ingeniería.
ba2e2706b263430b72e46ab119ae1d191391d4a0e91370d1e72494b612a726d9b55fb2ff0e4a61e97ee7711ff0c6a4c9827640acf5b8bad0cb1dac213f2de124	El cómico era políticamente incorrecto.
bc05daeffd67ca83ff1a5e112fe184986d113d944beeb3a93efb017ff1ebaf82e94424c90c9921dd4e0ec9cefe3381f5fb819e4dc755377203ec480d9a76a89f	Hoy es miércoles.
4d6ab1b7a1c13cc3b9c46093c91f19df791ae069badfedd90f6f799714c7409e0c079e3e8cc61cbc475002906d143db6fc928609e542a76c9c3078eb2cea319e	No lo he visto.
f48ca65e8315dde6c3334c720d1adfbbc72eaf2f7241c10d266462fdbbedf7039566851d0848051ce98bfc848dcbb1ce98092921cf66394beb8c2184e63ebf69	¿ está enamorado de ti?
c2585004e22ca742efb30d4607daef319c18ef3bc0bb4e071ba16ad9626ad2379131c0502f4cf251cab6094db98cbb70a8f611b2e8d70892766d74c9b61caae7	escondiendo un boceto.
b3db41058479c31d2f8e46db8a80fadf584eaa60ea4f77bd0a67a258a0ec0d2ee7e30f2b3860d6be245d7ddec4c4d6699dbef32879cc363aa6787d8ac845465b	No podrás conmigo.
590926bc2ebae68ef3942177c7a9b18d64175c45413419d612ec120839753a9e8a902d81b47c2bb1630159c2cb18822ddd8254613faa5d4930baa436e1e0607e	como cabos, bombillas.
28b8194585ee7f7e2597473c04bee82c6b4de3eabc334ee19dd1bb4c5981f0ecce1d218f1badbbf20dfcb92ecf8af8729999b901fdde0ba9166435b39ed33260	¡ ojalá no lo fuese!
bfc066350a27dff5c603f90809b7f03721937c7d06588a849e8ff8372756d560194763ce7d54ba34aea892d00aa820f152c40f2c9c73095509214f75b74cf14c	Cuanta más grandeza, más llaneza.
3c1c39d6596228dd23e3ca39b3478bc58089983ae5ec800c9fb4ec1cafb18c901e644e3c8dd4c91966cad25c338b07839f5da6d60dd1e4dae84c0cadc5a59d8d	es la segunda parte.
96b5c56061dafee3e4e3fdc4344dedb4884fcf3f651ed667b07eb4a7c4b9eb00b0c10c4228f329da52039e9a55ecd4ff1495d75854e25a3223a8608b5374b566	Alegría, belleza cría.
